OrderID,Year,State,Category,ProductName,Brand,PaymentMethod,OrderStatus,Quantity,TotalAmount,Tax,ShippingCost
3208,2021,IL,Toys & Games,Water Bottle,Zenith,Debit Card,Shipped,67,17622.64,16.69,93.66
3209,2023,OH,Electronics,Mechanical Keyboard,Zenith,Amazon Pay,Delivered,70,8965.69,30.82,142.88
3210,2023,TX,Home & Kitchen,Dress Shirt,Apex,Cash on Delivery,Delivered,39,10587.61,27.84,164.4
3211,2024,NC,Books,Mechanical Keyboard,BrightMax,Amazon Pay,Returned,45,9792.31,15.64,127.26
3212,2024,CA,Books,Jeans,BrightMax,Debit Card,Shipped,35,17954.57,11.91,144.64
3213,2020,OH,Books,Kids Toy Car,Zenith,Credit Card,Delivered,56,9931.55,27.63,155.76
3214,2020,IN,Books,Memory Card 128GB,KiddoFun,Net Banking,Delivered,66,15216.85,30.15,113.73
3215,2022,IL,Sports & Outdoors,Jeans,Fizzle,Debit Card,Delivered,32,11987.61,25.24,131.78
3216,2023,CA,Clothing,Electric Kettle,Fizzle,Cash on Delivery,Delivered,67,11241.98,26.98,127.55
3217,2022,IN,Clothing,Kids Toy Car,ReadMore,Cash on Delivery,Shipped,54,15197.96,12.1,148.0
3218,2020,CA,Sports & Outdoors,Memory Card 128GB,Apex,Debit Card,Returned,60,19408.07,19.82,143.5
3219,2024,CA,Sports & Outdoors,Memory Card 128GB,ReadMore,Cash on Delivery,Delivered,58,17167.62,25.28,136.57
3220,2021,IN,Home & Kitchen,Water Bottle,Apex,Debit Card,Cancelled,65,15765.06,17.07,111.17
3221,2022,IL,Clothing,Smartwatch,CoreTech,UPI,Cancelled,58,15346.02,23.55,150.69
3222,2023,CA,Clothing,Kids Toy Car,Fizzle,Debit Card,Shipped,44,12000.7,21.87,99.99
3223,2021,CA,Books,LED Desk Lamp,NextPro,UPI,Shipped,67,18474.39,12.9,178.86
3224,2022,OH,Home & Kitchen,LED Desk Lamp,CoreTech,Cash on Delivery,Delivered,43,10273.0,23.64,105.2
3225,2022,OH,Books,Gaming Mouse,Fizzle,Net Banking,Cancelled,40,21198.9,33.44,149.53
3226,2024,WA,Sports & Outdoors,Kids Toy Car,UrbanStyle,Net Banking,Delivered,59,16029.5,31.02,96.15
3227,2024,IL,Electronics,LED Desk Lamp,Zenith,Cash on Delivery,Delivered,56,12507.74,30.54,113.06
3228,2023,OH,Home & Kitchen,Mechanical Keyboard,UrbanStyle,Credit Card,Delivered,62,11895.93,20.54,121.09
3229,2022,OH,Home & Kitchen,Mechanical Keyboard,BrightMax,UPI,Delivered,68,16028.42,24.43,132.76
3230,2023,CA,Sports & Outdoors,Mechanical Keyboard,KiddoFun,Net Banking,Delivered,49,10723.44,15.35,87.17
3231,2024,TX,Books,Memory Card 128GB,Apex,Net Banking,Delivered,65,10419.54,10.18,118.08
3232,2024,TX,Electronics,Electric Kettle,KiddoFun,Amazon Pay,Delivered,69,20405.9,22.88,114.42
3233,2024,NC,Toys & Games,Water Bottle,Fizzle,Net Banking,Delivered,42,11627.18,10.37,199.25
3234,2023,IL,Home & Kitchen,Memory Card 128GB,KiddoFun,UPI,Delivered,58,21145.99,19.2,189.03
3235,2020,IN,Electronics,Memory Card 128GB,HomeEase,Credit Card,Shipped,32,12312.75,9.1,156.74
3236,2021,CA,Sports & Outdoors,Memory Card 128GB,Zenith,Net Banking,Delivered,35,9870.69,27.04,86.6
3237,2021,TX,Toys & Games,Smartwatch,HomeEase,Net Banking,Delivered,38,18182.83,18.42,101.48
3238,2020,IL,Toys & Games,Dress Shirt,BrightMax,Amazon Pay,Delivered,43,17509.1,29.53,190.41
3239,2021,OH,Clothing,Dress Shirt,KiddoFun,Cash on Delivery,Delivered,50,19014.81,15.53,198.9
3240,2022,WA,Home & Kitchen,Mechanical Keyboard,KiddoFun,Amazon Pay,Delivered,59,10260.17,12.85,166.02
3241,2023,IN,Books,Kids Toy Car,ReadMore,Cash on Delivery,Pending,68,10958.28,21.28,108.49
3242,2022,CO,Home & Kitchen,Jeans,CoreTech,UPI,Delivered,48,16162.74,9.56,131.65
3243,2021,CO,Toys & Games,Dress Shirt,Apex,Cash on Delivery,Delivered,38,20758.83,26.43,147.08
3244,2024,TX,Books,Memory Card 128GB,Fizzle,Debit Card,Shipped,55,10253.21,10.21,81.72
3245,2021,OH,Books,Memory Card 128GB,Zenith,Amazon Pay,Delivered,52,16685.77,31.53,121.54
3246,2022,IL,Electronics,Electric Kettle,Apex,Amazon Pay,Shipped,69,9358.62,14.15,115.5
3247,2024,CO,Home & Kitchen,Gaming Mouse,NextPro,Cash on Delivery,Delivered,70,14133.61,24.86,193.05
3248,2023,IN,Sports & Outdoors,Gaming Mouse,NextPro,Credit Card,Delivered,59,17809.35,26.5,105.26
3249,2022,WA,Electronics,Smartwatch,ReadMore,Credit Card,Delivered,65,11821.35,24.94,123.9
3250,2022,PA,Clothing,Mechanical Keyboard,UrbanStyle,Debit Card,Shipped,61,20441.64,11.05,124.25
3251,2023,OH,Books,Jeans,UrbanStyle,Debit Card,Delivered,30,13532.93,9.24,199.82
3252,2021,IN,Sports & Outdoors,LED Desk Lamp,Apex,Amazon Pay,Delivered,51,21394.51,18.36,171.17
3253,2023,IL,Books,Water Bottle,Fizzle,Debit Card,Delivered,65,20958.17,11.69,120.42
3254,2021,CA,Books,Electric Kettle,ReadMore,Net Banking,Delivered,65,19341.32,9.2,111.58
3255,2024,IN,Toys & Games,LED Desk Lamp,UrbanStyle,UPI,Delivered,52,10903.08,9.01,117.85
3256,2020,NC,Sports & Outdoors,Memory Card 128GB,KiddoFun,Amazon Pay,Shipped,46,8780.55,29.18,117.63
3257,2020,IN,Toys & Games,Water Bottle,NextPro,Net Banking,Delivered,30,9733.82,16.82,110.97
3258,2021,TX,Sports & Outdoors,Mechanical Keyboard,Fizzle,Net Banking,Pending,53,17169.03,10.11,133.37
3259,2023,CO,Toys & Games,Water Bottle,BrightMax,Net Banking,Cancelled,59,12792.18,27.55,139.02
3260,2020,PA,Home & Kitchen,Memory Card 128GB,Apex,Cash on Delivery,Delivered,38,17730.8,29.82,167.6
3261,2024,CO,Toys & Games,LED Desk Lamp,Fizzle,Amazon Pay,Delivered,55,18321.17,11.6,141.57
3262,2023,PA,Home & Kitchen,Electric Kettle,UrbanStyle,Amazon Pay,Delivered,48,19199.33,29.0,147.66
3263,2022,IL,Toys & Games,Electric Kettle,KiddoFun,Cash on Delivery,Delivered,51,14308.39,16.31,104.31
3264,2021,CA,Electronics,Electric Kettle,Fizzle,Net Banking,Cancelled,66,20787.51,23.22,170.76
3265,2024,IL,Books,Jeans,NextPro,Debit Card,Returned,45,9243.51,26.15,104.82
3266,2020,IL,Toys & Games,Water Bottle,KiddoFun,Debit Card,Delivered,54,16449.87,22.42,145.09
3267,2022,IL,Books,Jeans,CoreTech,Debit Card,Delivered,46,14582.18,10.36,83.81
3268,2024,NC,Electronics,Water Bottle,CoreTech,Net Banking,Delivered,53,11438.67,11.66,127.87
3269,2023,NC,Clothing,Memory Card 128GB,UrbanStyle,Debit Card,Delivered,52,19389.94,27.43,167.01
3270,2024,OH,Electronics,Jeans,ReadMore,Net Banking,Delivered,63,15887.27,27.47,199.59
3271,2022,OH,Home & Kitchen,Electric Kettle,ReadMore,Credit Card,Delivered,68,21632.43,21.75,91.87
3272,2023,IL,Clothing,Water Bottle,HomeEase,Net Banking,Shipped,48,15163.34,13.75,162.12
3273,2023,IL,Clothing,Jeans,NextPro,Net Banking,Delivered,62,14833.6,17.83,161.35
3274,2020,TX,Books,Kids Toy Car,CoreTech,UPI,Cancelled,65,12812.42,8.93,177.72
3275,2023,TX,Electronics,Kids Toy Car,BrightMax,Debit Card,Delivered,50,14594.28,17.33,188.08
3276,2022,TX,Clothing,Kids Toy Car,BrightMax,Debit Card,Delivered,68,13716.55,10.3,176.35
3277,2022,CA,Clothing,Water Bottle,CoreTech,Debit Card,Delivered,52,17843.65,22.45,137.55
3278,2022,OH,Home & Kitchen,Dress Shirt,Apex,Net Banking,Delivered,37,12512.61,14.59,172.29
3279,2023,PA,Books,Kids Toy Car,Zenith,Cash on Delivery,Delivered,40,15856.52,29.78,130.99
3280,2021,TX,Toys & Games,LED Desk Lamp,ReadMore,Credit Card,Returned,65,16198.9,18.09,154.74
3281,2022,CO,Electronics,Dress Shirt,Fizzle,Credit Card,Shipped,69,14044.89,31.92,193.12
3282,2024,PA,Electronics,Dress Shirt,Zenith,Credit Card,Delivered,40,20424.51,14.93,103.2
3283,2022,CO,Sports & Outdoors,Dress Shirt,Fizzle,Debit Card,Delivered,41,19547.69,30.66,121.52
3284,2023,IL,Clothing,Jeans,CoreTech,Credit Card,Delivered,41,19310.9,30.73,160.55
3285,2023,WA,Home & Kitchen,Kids Toy Car,Fizzle,UPI,Shipped,46,14979.51,19.35,196.69
3286,2023,CO,Electronics,Electric Kettle,Zenith,Credit Card,Delivered,70,18585.86,10.72,128.45
3287,2023,WA,Toys & Games,Jeans,CoreTech,UPI,Returned,55,17316.66,27.5,128.55
3288,2024,NC,Clothing,Water Bottle,NextPro,Net Banking,Pending,31,16947.14,23.27,183.62
3289,2022,IN,Clothing,Kids Toy Car,BrightMax,Credit Card,Delivered,66,11195.06,16.66,113.34
3290,2021,CA,Toys & Games,Memory Card 128GB,Zenith,Amazon Pay,Pending,43,20207.98,32.81,195.23
3291,2020,CA,Sports & Outdoors,Memory Card 128GB,Fizzle,Cash on Delivery,Delivered,60,11708.95,33.65,183.86
3292,2020,IN,Books,Kids Toy Car,BrightMax,Net Banking,Shipped,48,12570.12,22.64,89.4
3293,2020,NC,Electronics,LED Desk Lamp,Zenith,Amazon Pay,Delivered,60,19023.78,32.07,155.77
3294,2024,NC,Sports & Outdoors,Smartwatch,Zenith,Debit Card,Pending,46,10935.6,10.93,124.32
3295,2024,OH,Home & Kitchen,Mechanical Keyboard,Fizzle,Cash on Delivery,Delivered,48,20832.0,30.77,103.9
3296,2023,OH,Toys & Games,Electric Kettle,ReadMore,Cash on Delivery,Delivered,61,16627.87,20.63,105.92
3297,2021,NC,Toys & Games,Kids Toy Car,HomeEase,Debit Card,Delivered,37,15998.38,19.52,97.2
3298,2021,OH,Electronics,Dress Shirt,Apex,Debit Card,Shipped,57,15390.52,19.58,131.94
3299,2022,IN,Home & Kitchen,Memory Card 128GB,Apex,Credit Card,Delivered,54,12840.34,17.78,85.39
3300,2020,NC,Books,Mechanical Keyboard,Apex,Amazon Pay,Pending,54,18089.48,16.34,89.5
3301,2020,NC,Electronics,Memory Card 128GB,HomeEase,Credit Card,Delivered,40,14481.81,12.99,132.99
3302,2024,TX,Clothing,Memory Card 128GB,Apex,Debit Card,Delivered,65,10946.63,31.53,154.16
3303,2022,IL,Toys & Games,Jeans,CoreTech,Credit Card,Shipped,52,19636.76,31.06,158.17
3304,2020,CO,Home & Kitchen,Kids Toy Car,UrbanStyle,Amazon Pay,Shipped,48,12412.64,19.81,162.15
3305,2022,WA,Clothing,Jeans,Fizzle,UPI,Delivered,66,20790.01,24.21,88.65
3306,2022,WA,Books,Dress Shirt,Fizzle,Debit Card,Shipped,50,17832.53,24.73,103.38
3307,2021,IL,Electronics,Kids Toy Car,UrbanStyle,UPI,Delivered,68,19284.19,28.5,183.51
3308,2020,WA,Electronics,Gaming Mouse,NextPro,Credit Card,Delivered,37,14208.4,28.23,188.03
3309,2020,CA,Sports & Outdoors,Dress Shirt,NextPro,Net Banking,Delivered,47,9765.11,32.5,137.29
3310,2024,OH,Clothing,Dress Shirt,HomeEase,Credit Card,Cancelled,70,19201.06,16.04,180.88
3311,2021,NC,Sports & Outdoors,Water Bottle,Apex,Debit Card,Delivered,65,13649.64,27.07,168.35
3312,2020,TX,Home & Kitchen,Mechanical Keyboard,NextPro,Debit Card,Delivered,38,17482.41,24.42,189.24
3313,2021,NC,Electronics,Electric Kettle,Apex,Debit Card,Delivered,59,18714.27,32.53,80.21
3314,2021,NC,Books,Kids Toy Car,HomeEase,Debit Card,Shipped,45,18990.43,19.49,101.68
3315,2023,CO,Electronics,Memory Card 128GB,Fizzle,Cash on Delivery,Shipped,56,15398.9,18.82,173.01
3316,2024,TX,Books,Mechanical Keyboard,HomeEase,Amazon Pay,Delivered,48,14482.08,32.98,123.02
3317,2022,WA,Sports & Outdoors,Smartwatch,CoreTech,Debit Card,Delivered,46,12797.82,22.44,171.73
3318,2024,CA,Sports & Outdoors,Water Bottle,HomeEase,Cash on Delivery,Delivered,50,12157.21,21.85,102.39
3319,2022,TX,Toys & Games,Dress Shirt,CoreTech,Net Banking,Delivered,62,16719.5,25.61,131.45
3320,2022,PA,Clothing,Jeans,KiddoFun,Amazon Pay,Delivered,32,15353.36,18.46,167.81
3321,2020,NC,Clothing,Memory Card 128GB,KiddoFun,Debit Card,Delivered,39,13961.0,18.08,152.86
3322,2021,IN,Toys & Games,Jeans,ReadMore,Credit Card,Delivered,34,8911.57,33.29,188.31
3323,2021,IN,Toys & Games,Jeans,Apex,Credit Card,Shipped,32,13459.06,25.33,91.64
3324,2021,IL,Home & Kitchen,Jeans,ReadMore,Amazon Pay,Delivered,32,20099.83,19.84,121.1
3325,2020,CA,Sports & Outdoors,Mechanical Keyboard,UrbanStyle,Credit Card,Delivered,52,18079.85,13.14,94.69
3326,2020,CA,Clothing,Memory Card 128GB,CoreTech,UPI,Delivered,32,20144.95,30.39,195.42
3327,2023,IL,Electronics,Dress Shirt,Zenith,Net Banking,Delivered,46,18180.2,21.8,121.79
3328,2024,WA,Clothing,Memory Card 128GB,NextPro,Net Banking,Pending,37,8843.06,32.4,136.33
3329,2024,IN,Books,Gaming Mouse,UrbanStyle,Amazon Pay,Delivered,70,10728.46,12.76,166.89
3330,2022,IN,Home & Kitchen,Water Bottle,Zenith,UPI,Delivered,38,10521.58,29.83,155.79
3331,2021,PA,Books,Water Bottle,Fizzle,Cash on Delivery,Delivered,70,15520.0,23.2,176.49
3332,2021,IL,Sports & Outdoors,Water Bottle,Apex,Cash on Delivery,Cancelled,70,12470.98,26.84,182.99
3333,2022,IN,Books,Jeans,Zenith,UPI,Pending,53,14245.76,19.59,126.52
3334,2022,WA,Sports & Outdoors,Smartwatch,Zenith,Amazon Pay,Delivered,34,9665.41,18.07,90.11
3335,2024,PA,Sports & Outdoors,LED Desk Lamp,KiddoFun,Cash on Delivery,Delivered,55,19220.19,20.73,145.55
3336,2022,TX,Clothing,Jeans,HomeEase,Cash on Delivery,Delivered,35,9418.11,29.26,115.97
3337,2022,TX,Sports & Outdoors,Dress Shirt,BrightMax,Net Banking,Cancelled,43,17285.84,18.47,188.23
3338,2022,IL,Sports & Outdoors,Memory Card 128GB,Fizzle,Debit Card,Delivered,59,20171.17,23.98,83.7
3339,2022,PA,Sports & Outdoors,Mechanical Keyboard,KiddoFun,Amazon Pay,Delivered,52,16447.12,27.6,101.14
3340,2021,IN,Toys & Games,Memory Card 128GB,KiddoFun,Cash on Delivery,Shipped,54,15846.27,22.46,187.93
3341,2020,IL,Books,Kids Toy Car,UrbanStyle,Amazon Pay,Delivered,70,19525.53,9.96,126.97
3342,2024,WA,Books,Water Bottle,HomeEase,Cash on Delivery,Delivered,38,19569.33,23.45,171.04
3343,2023,OH,Sports & Outdoors,Jeans,BrightMax,UPI,Cancelled,45,11217.76,24.01,93.69
3344,2022,IL,Sports & Outdoors,Electric Kettle,ReadMore,Cash on Delivery,Pending,35,20386.03,20.3,198.12
3345,2020,IN,Electronics,LED Desk Lamp,NextPro,Cash on Delivery,Delivered,43,9699.5,19.17,166.22
3346,2024,WA,Sports & Outdoors,Jeans,CoreTech,Net Banking,Delivered,64,19805.46,13.41,148.79
3347,2024,OH,Toys & Games,Dress Shirt,ReadMore,Amazon Pay,Cancelled,39,19727.09,9.9,156.16
3348,2021,NC,Home & Kitchen,Jeans,CoreTech,Cash on Delivery,Shipped,48,10032.25,20.0,168.99
3349,2024,IL,Home & Kitchen,LED Desk Lamp,ReadMore,Credit Card,Cancelled,58,15453.18,13.75,99.5
3350,2022,TX,Sports & Outdoors,Kids Toy Car,KiddoFun,UPI,Shipped,54,14393.37,21.14,131.48
3351,2023,CO,Toys & Games,Jeans,UrbanStyle,Credit Card,Delivered,63,11182.43,8.73,151.96
3352,2022,WA,Toys & Games,Gaming Mouse,Apex,Credit Card,Delivered,40,14808.36,21.23,198.26
3353,2022,IN,Electronics,Gaming Mouse,KiddoFun,Cash on Delivery,Delivered,50,10510.92,26.26,135.81
3354,2022,TX,Home & Kitchen,Electric Kettle,UrbanStyle,Net Banking,Shipped,62,10205.45,30.01,124.17
3355,2024,IL,Electronics,LED Desk Lamp,HomeEase,UPI,Shipped,61,15826.67,17.66,147.9
3356,2022,IL,Books,LED Desk Lamp,BrightMax,Net Banking,Returned,69,10104.28,23.46,162.34
3357,2023,OH,Home & Kitchen,Smartwatch,HomeEase,Amazon Pay,Shipped,53,17576.14,20.37,107.41
3358,2021,TX,Home & Kitchen,Dress Shirt,CoreTech,Net Banking,Delivered,66,11730.0,17.66,99.34
3359,2023,IN,Home & Kitchen,Dress Shirt,CoreTech,Net Banking,Shipped,52,20002.48,22.32,104.22
3360,2021,CA,Clothing,LED Desk Lamp,KiddoFun,UPI,Returned,70,11460.57,27.72,114.08
3361,2023,NC,Sports & Outdoors,Smartwatch,NextPro,Credit Card,Delivered,69,21433.65,8.88,137.2
3362,2023,OH,Sports & Outdoors,LED Desk Lamp,CoreTech,Amazon Pay,Delivered,30,13515.65,14.95,122.11
3363,2024,OH,Electronics,LED Desk Lamp,Fizzle,Net Banking,Delivered,65,10430.63,10.3,123.87
3364,2024,OH,Clothing,Gaming Mouse,ReadMore,Cash on Delivery,Delivered,31,16687.43,11.6,99.53
3365,2021,TX,Home & Kitchen,Memory Card 128GB,CoreTech,Cash on Delivery,Shipped,66,19159.81,27.92,92.07
3366,2021,TX,Sports & Outdoors,Smartwatch,ReadMore,UPI,Delivered,64,18152.97,25.89,146.59
3367,2023,PA,Clothing,Memory Card 128GB,UrbanStyle,Amazon Pay,Delivered,41,8913.18,28.03,119.34
3368,2021,IN,Home & Kitchen,Smartwatch,HomeEase,Net Banking,Delivered,62,14087.78,31.57,158.1
3369,2022,CO,Electronics,Electric Kettle,ReadMore,Credit Card,Returned,41,9616.62,11.13,152.48
3370,2022,TX,Toys & Games,Gaming Mouse,CoreTech,Net Banking,Cancelled,66,18657.99,14.13,136.1
3371,2024,PA,Electronics,Smartwatch,CoreTech,Amazon Pay,Delivered,49,16187.8,29.41,186.16
3372,2024,WA,Clothing,Water Bottle,ReadMore,Cash on Delivery,Delivered,42,8947.76,20.06,81.06
3373,2021,NC,Clothing,Kids Toy Car,Zenith,UPI,Delivered,63,14525.44,25.82,168.75
3374,2024,CO,Home & Kitchen,LED Desk Lamp,Zenith,Debit Card,Delivered,59,11645.04,31.57,151.49
3375,2021,CO,Toys & Games,Electric Kettle,NextPro,Amazon Pay,Delivered,60,17102.96,12.34,92.04
3376,2023,TX,Sports & Outdoors,Mechanical Keyboard,KiddoFun,UPI,Delivered,52,11581.36,20.32,196.01
3377,2020,CA,Toys & Games,Jeans,UrbanStyle,Amazon Pay,Shipped,67,17657.92,25.0,186.54
3378,2023,CA,Electronics,Kids Toy Car,HomeEase,Debit Card,Delivered,48,10028.77,16.54,105.36
3379,2020,TX,Clothing,Gaming Mouse,NextPro,Cash on Delivery,Delivered,45,21705.19,13.75,99.48
3380,2020,WA,Books,Memory Card 128GB,Zenith,UPI,Shipped,70,12798.41,27.27,168.3
3381,2024,PA,Electronics,Smartwatch,NextPro,Credit Card,Delivered,52,11770.58,8.69,125.19
3382,2022,PA,Home & Kitchen,Water Bottle,UrbanStyle,Net Banking,Cancelled,48,17335.91,31.09,125.94
3383,2021,TX,Clothing,Water Bottle,Zenith,Cash on Delivery,Delivered,47,10709.05,29.19,100.78
3384,2024,CO,Toys & Games,Jeans,CoreTech,Amazon Pay,Delivered,49,9065.12,22.83,95.22
3385,2023,IN,Home & Kitchen,Gaming Mouse,CoreTech,Cash on Delivery,Shipped,58,20517.67,27.56,138.57
3386,2022,OH,Electronics,Smartwatch,BrightMax,Cash on Delivery,Shipped,48,21333.07,31.73,135.45
3387,2022,IN,Toys & Games,Electric Kettle,BrightMax,UPI,Delivered,65,21037.52,25.86,132.28
3388,2021,CO,Books,Electric Kettle,BrightMax,Debit Card,Pending,43,11902.07,31.17,182.59
3389,2022,CO,Toys & Games,LED Desk Lamp,Fizzle,Credit Card,Delivered,44,17530.23,30.17,118.5
3390,2022,IL,Electronics,Jeans,CoreTech,Net Banking,Delivered,64,9719.45,12.08,107.28
3391,2020,WA,Toys & Games,Kids Toy Car,HomeEase,UPI,Shipped,53,15783.43,11.69,185.55
3392,2020,NC,Toys & Games,Gaming Mouse,KiddoFun,Net Banking,Delivered,38,19151.95,30.92,101.52
3393,2024,IL,Books,Kids Toy Car,ReadMore,Amazon Pay,Delivered,49,13483.06,29.09,183.56
3394,2024,WA,Electronics,Jeans,Fizzle,Debit Card,Delivered,54,21369.3,20.3,160.84
3395,2023,CO,Sports & Outdoors,Jeans,ReadMore,Amazon Pay,Pending,70,19673.48,29.32,122.88
3396,2022,IL,Home & Kitchen,Jeans,KiddoFun,Amazon Pay,Shipped,65,13083.95,32.38,188.21
3397,2024,OH,Sports & Outdoors,Memory Card 128GB,Fizzle,UPI,Delivered,38,11389.82,27.32,199.33
3398,2023,IN,Clothing,Dress Shirt,HomeEase,Net Banking,Returned,37,11208.52,18.71,139.36
3399,2022,CA,Toys & Games,Water Bottle,KiddoFun,UPI,Delivered,70,11611.47,20.96,172.64
3400,2020,TX,Toys & Games,Gaming Mouse,NextPro,Credit Card,Delivered,65,15415.32,20.15,187.15
3401,2020,IN,Electronics,Kids Toy Car,UrbanStyle,Amazon Pay,Delivered,49,10382.39,12.08,147.01
3402,2023,NC,Books,Jeans,Zenith,Cash on Delivery,Delivered,62,9691.99,27.5,120.0
3403,2020,NC,Clothing,Memory Card 128GB,Zenith,Net Banking,Delivered,30,10173.46,16.71,142.88
3404,2020,PA,Books,Electric Kettle,Apex,Cash on Delivery,Delivered,70,9300.4,23.97,81.41
3405,2020,IN,Electronics,LED Desk Lamp,Apex,Credit Card,Delivered,41,21319.62,32.42,176.74
3406,2023,OH,Books,Electric Kettle,Apex,Net Banking,Shipped,32,15779.13,27.42,175.37
3407,2020,IN,Sports & Outdoors,Gaming Mouse,HomeEase,Credit Card,Pending,31,11795.57,17.51,91.7
3408,2021,WA,Books,Mechanical Keyboard,Apex,Credit Card,Shipped,70,19226.68,27.91,124.97
3409,2024,CO,Sports & Outdoors,Water Bottle,CoreTech,Cash on Delivery,Delivered,48,15839.98,12.22,86.38
3410,2020,CA,Clothing,Water Bottle,ReadMore,Credit Card,Shipped,38,15602.93,19.66,176.22
3411,2021,OH,Electronics,Mechanical Keyboard,NextPro,Debit Card,Delivered,46,19943.95,25.91,150.67
3412,2023,WA,Clothing,Memory Card 128GB,BrightMax,UPI,Delivered,70,18069.97,30.0,125.69
3413,2024,IL,Sports & Outdoors,Electric Kettle,BrightMax,UPI,Cancelled,48,14763.91,17.48,192.76
3414,2021,IL,Clothing,Kids Toy Car,Fizzle,UPI,Delivered,45,17582.31,16.1,129.09
3415,2024,CO,Books,Electric Kettle,BrightMax,Amazon Pay,Delivered,48,14981.89,33.44,123.38
3416,2023,IN,Home & Kitchen,Water Bottle,Fizzle,UPI,Delivered,58,10023.9,9.28,180.32
3417,2020,WA,Books,Gaming Mouse,HomeEase,Cash on Delivery,Delivered,58,12426.68,14.78,128.83
3418,2020,IL,Clothing,Kids Toy Car,Fizzle,Cash on Delivery,Delivered,52,18820.44,33.36,169.21
3419,2024,CA,Clothing,Water Bottle,NextPro,UPI,Returned,58,18254.84,8.64,104.3
3420,2023,OH,Electronics,Jeans,ReadMore,Credit Card,Delivered,39,11012.45,25.73,101.2
3421,2022,OH,Toys & Games,Jeans,KiddoFun,Net Banking,Delivered,32,15375.58,27.18,182.8
3422,2020,CO,Electronics,Gaming Mouse,NextPro,Debit Card,Pending,69,11838.47,14.3,114.84
3423,2023,IN,Toys & Games,Water Bottle,ReadMore,Net Banking,Delivered,61,9153.89,20.67,136.72
3424,2023,OH,Sports & Outdoors,Dress Shirt,Fizzle,UPI,Shipped,38,11025.04,24.53,182.39
3425,2022,IL,Clothing,Kids Toy Car,UrbanStyle,Net Banking,Delivered,55,18668.52,34.23,167.51
3426,2021,CO,Books,Smartwatch,ReadMore,Cash on Delivery,Delivered,51,12213.31,20.51,122.56
3427,2024,NC,Books,Mechanical Keyboard,Apex,Net Banking,Cancelled,47,20782.9,24.06,167.58
3428,2021,TX,Clothing,Electric Kettle,Fizzle,Debit Card,Delivered,30,12904.22,24.24,178.27
3429,2020,WA,Home & Kitchen,Electric Kettle,KiddoFun,Amazon Pay,Delivered,39,12849.22,24.31,180.3
3430,2023,WA,Electronics,Gaming Mouse,UrbanStyle,Cash on Delivery,Delivered,30,16459.82,12.23,116.38
3431,2023,TX,Books,LED Desk Lamp,Apex,Net Banking,Delivered,47,21385.46,14.12,98.31
3432,2023,CO,Electronics,Gaming Mouse,NextPro,Net Banking,Delivered,53,16464.27,33.56,93.45
3433,2024,IL,Books,Kids Toy Car,Apex,Debit Card,Returned,48,17912.77,17.26,128.24
3434,2020,TX,Sports & Outdoors,Water Bottle,HomeEase,Debit Card,Delivered,39,20807.28,18.7,137.43
3435,2023,WA,Electronics,Mechanical Keyboard,Apex,Cash on Delivery,Delivered,41,11437.13,17.29,194.77
3436,2024,PA,Toys & Games,Kids Toy Car,Fizzle,Cash on Delivery,Cancelled,36,18144.39,31.38,175.52
3437,2021,TX,Toys & Games,Water Bottle,Zenith,Net Banking,Delivered,38,9245.74,11.09,167.85
3438,2024,IN,Home & Kitchen,Mechanical Keyboard,HomeEase,Credit Card,Delivered,47,19015.03,14.33,155.0
3439,2020,NC,Electronics,Gaming Mouse,UrbanStyle,Credit Card,Delivered,31,21593.28,16.36,142.13
3440,2023,IN,Electronics,Jeans,HomeEase,Credit Card,Delivered,36,16149.88,13.05,172.86
3441,2020,NC,Clothing,Electric Kettle,UrbanStyle,Credit Card,Delivered,43,20588.91,28.27,124.19
3442,2021,NC,Electronics,Water Bottle,UrbanStyle,Cash on Delivery,Delivered,68,15100.99,23.59,83.31
3443,2021,CO,Books,Kids Toy Car,UrbanStyle,Debit Card,Delivered,53,13359.5,24.9,194.33
3444,2020,CO,Toys & Games,Gaming Mouse,CoreTech,UPI,Shipped,34,15753.29,22.34,159.96
3445,2022,TX,Electronics,Kids Toy Car,UrbanStyle,Net Banking,Shipped,54,8716.5,26.91,197.57
3446,2020,PA,Electronics,Water Bottle,HomeEase,Amazon Pay,Delivered,68,21094.95,26.01,86.52
3447,2024,CO,Toys & Games,LED Desk Lamp,CoreTech,Credit Card,Delivered,69,15773.58,17.63,91.42
3448,2022,IL,Clothing,Kids Toy Car,CoreTech,Net Banking,Shipped,54,11931.84,20.1,193.9
3449,2022,WA,Toys & Games,Smartwatch,KiddoFun,Credit Card,Delivered,44,17671.12,14.04,135.39
